"","AQeCode","AQeYMean","Year","Projection","AQeLon","AQeLat","AQeAlt","AQeType","AQeArea","AQeInletHeight","HighDens","LowDens","Ind","Transp","Seap","Airp","Constr","UrbGreen","Agri","Forest","AGS","GEN","NUTS","BBSRArea","BBSRArea2","BBSRpopDens","PriRoad","SecRoad","NatMot","LocRoute"
"92","DEBW122",55.70656416,2015,"EPSG:4979",7.85992,47.9882,289,"traffic","urban",3.5,0.0476190476190476,0.622222222222222,0,0,0,0,0,0,0,0.33015873015873,"08311000","Freiburg im Breisgau","DE131","urban","sehr zentral",1479.11276623546,3087.72292398185,485.025183302168,0,0
"93","DEBW022",26.30155029,2015,"EPSG:4979",7.802317,48.578178,136,"industrial","suburban",3.5,0,0.10410094637224,0.315457413249211,0.056782334384858,0.217665615141956,0,0,0.100946372239748,0,0,"08317057","Kehl","DE134","urban","sehr zentral",466.657786066338,1071.09852581018,0,0,0
"94","DEBW156",43.85041293,2015,"EPSG:4979",8.39062,48.22915,458,"traffic","urban",3.5,0,0.431746031746032,0,0,0,0,0,0,0.0571428571428571,0.511111111111111,"08325053","Schramberg","DE135","suburban","peripher",222.912408759124,2858.89104093266,2067.2826107171,0,0
"95","DEBW147",69.73734177,2015,"EPSG:4979",9.21079,48.48933,382,"traffic","urban",3.5,0.210191082802548,0.681528662420382,0.10828025477707,0,0,0,0,0,0,0,"08415061","Reutlingen","DE141","urban","sehr zentral",1313.00252699288,3045.73313449788,998.464189277639,0,0
"96","DEBY021",27.3586569,2015,"EPSG:4979",11.428766,48.769444,374,"traffic","urban",3.7,0.136942675159236,0.343949044585987,0.375796178343949,0,0,0,0,0.111464968152866,0,0,"09161000","Ingolstadt","DE211","urban","zentral",993.011921721527,2938.35167234493,0,0,0
"97","DEBY037",63.55206006,2015,"EPSG:4979",11.564924,48.137252,521,"traffic","urban",3.8,0.781350482315113,0.115755627009646,0.045016077170418,0.0578778135048231,0,0,0,0,0,0,"09162000","München","DE212","urban","sehr zentral",4668.10749919537,0,0,0,2692.42207920862
"98","DEBY115",83.6029184,2015,"EPSG:4979",11.536513,48.149606,521,"traffic","urban",3.9,0,0.765822784810127,0.151898734177215,0.0822784810126582,0,0,0,0,0,0,"09162000","München","DE212","urban","sehr zentral",4668.10749919537,1988.50905206482,0,0,0
"99","DEBY121",44.37801167,2015,"EPSG:4979",12.188324,47.648459,469,"traffic","rural-nearcity",3.5,0,0.111111111111111,0,0,0,0,0,0,0.688888888888889,0.123809523809524,"09187157","Oberaudorf","DE21K","rural","zentral",84.8735244519393,0,0,1978.45676394421,0
"100","DEBY033",28.89088426,2015,"EPSG:4979",12.157051,48.539801,390,"traffic","urban",3.5,0.0946372239747634,0.643533123028391,0.123028391167192,0,0,0,0,0.107255520504732,0.028391167192429,0.00315457413249211,"09261000","Landshut","DE221","urban","zentral",1051.67907612825,762.321292580114,0,0,0
"101","DEBY028",23.26944387,2015,"EPSG:4979",11.879245,48.909518,348,"traffic","urban",3.8,0,0.452830188679245,0.0911949685534591,0,0,0,0,0,0.154088050314465,0.229559748427673,"09273137","Kelheim","DE226","suburban","peripher",211.95935383012,0,2984.56757218878,0,0
"102","DEBY063",40.78866215,2015,"EPSG:4979",12.101557,49.015245,337,"traffic","urban",4.9,0.187898089171975,0.547770700636943,0.10828025477707,0.054140127388535,0,0,0,0.0445859872611465,0,0,"09362000","Regensburg","DE232","urban","zentral",1802.54027261462,1258.4201550846,0,0,1662.41277539278
"103","DEBY111",31.26366633,2015,"EPSG:4979",11.570088,49.943637,337,"traffic","urban",2.8,0.137380191693291,0.619808306709265,0.23961661341853,0,0,0,0,0.00319488817891374,0,0,"09462000","Bayreuth","DE242","urban","zentral",1077.96204990288,3447.66199843185,0,0,0
"104","DEBY001",33.0879386,2015,"EPSG:4979",10.572297,49.304889,400,"traffic","urban",3.5,0.174050632911392,0.594936708860759,0.161392405063291,0,0,0,0,0.0158227848101266,0.0537974683544304,0,"09561000","Ansbach","DE251","urban","zentral",411.960764688219,2344.70071504241,490.360773117781,0,0
"105","DEBY053",36.32819479,2015,"EPSG:4979",11.088444,49.44591,307,"traffic","urban",3.8,0.385852090032154,0.353697749196141,0.00964630225080386,0.176848874598071,0,0,0,0.067524115755627,0,0,"09564000","Nürnberg","DE254","urban","sehr zentral",2736.21096684194,0,0,0,2038.93572883485
"106","DEBY120",48.05946659,2015,"EPSG:4979",11.036096,49.440478,308,"traffic","urban",3,0,0.592948717948718,0.294871794871795,0,0,0,0,0.112179487179487,0,0,"09564000","Nürnberg","DE254","urban","sehr zentral",2736.21096684194,1999.52010533632,986.430868450344,0,0
"107","DEBY119",41.80828137,2015,"EPSG:4979",9.947654,49.790526,198,"traffic","urban",3.5,0.0349206349206349,0.66984126984127,0.136507936507936,0.0126984126984127,0,0,0,0.146031746031746,0,0,"09663000","Würzburg","DE263","urban","zentral",1425.00285290426,2530.3831087009,0,0,0
"108","DEBY006",30.16492448,2015,"EPSG:4979",10.895029,48.364589,492,"traffic","urban",3.8,0.466237942122186,0.29903536977492,0.0836012861736334,0.128617363344051,0,0,0,0.022508038585209,0,0,"09761000","Augsburg","DE271","urban","sehr zentral",1950.24516480523,0,0,0,1842.3530197211
"109","DEBY110",49.01676678,2015,"EPSG:4979",10.896221,48.370237,485,"traffic","urban",2.9,0.332278481012658,0.54746835443038,0.0854430379746835,0.0348101265822785,0,0,0,0,0,0,"09761000","Augsburg","DE271","urban","sehr zentral",1950.24516480523,0,0,0,2062.6800973249
"110","DEBY035",24.48643486,2015,"EPSG:4979",9.688869,47.557473,411,"traffic","urban",5.3,0.00958466453674121,0.645367412140575,0.0351437699680511,0,0,0,0,0.00319488817891374,0.172523961661342,0,"09776116","Lindau (Bodensee)","DE27A","urban","zentral",760.423600605144,0,2069.90645616153,0,805.977172597137
"111","DESL020",39.77119811,2015,"EPSG:4979",7.003174,49.23074,192,"traffic","urban",3.5,0.307692307692308,0.439102564102564,0.137820512820513,0,0,0,0,0.115384615384615,0,0,"10041100","Saarbrücken","DEC01","urban","sehr zentral",1066.1978574421,3018.76469143672,0,1755.68537813151,0
"112","DEBE061",47.57764577,2015,"EPSG:4979",13.31825,52.463611,45,"traffic","urban",3.6,0,1,0,0,0,0,0,0,0,0,"11000000","Berlin","DE300","urban","sehr zentral",3947.59501620518,160.548187410472,0,1508.64911755139,0
"113","DEBE063",51.61890187,2015,"EPSG:4979",13.441654,52.467534,40,"traffic","urban",2.3,0,0.636942675159236,0.289808917197452,0,0,0,0,0.0732484076433121,0,0,"11000000","Berlin","DE300","urban","sehr zentral",3947.59501620518,0,0,1876.32952392486,0
"114","DEBE064",51.52625204,2015,"EPSG:4979",13.433967,52.481709,40,"traffic","urban",2.3,0,0.920886075949367,0,0,0,0,0,0.0791139240506329,0,0,"11000000","Berlin","DE300","urban","sehr zentral",3947.59501620518,0,0,0,0
"115","DEBE065",41.16649047,2015,"EPSG:4979",13.469931,52.514072,40,"traffic","urban",3.6,0.15506329113924,0.756329113924051,0.0886075949367089,0,0,0,0,0,0,0,"11000000","Berlin","DE300","urban","sehr zentral",3947.59501620518,1977.18241523966,0,0,0
"116","DEBE067",52.97323661,2015,"EPSG:4979",13.332972,52.5066,35,"traffic","urban",3.5,0.135048231511254,0.479099678456592,0.19935691318328,0,0,0,0,0.186495176848875,0,0,"11000000","Berlin","DE300","urban","sehr zentral",3947.59501620518,1471.73853059639,0,0,0
"117","DEBE069",48.9145468,2015,"EPSG:4979",13.38772,52.438115,50,"traffic","urban",3.1,0,0.640378548895899,0.16403785488959,0,0,0,0,0.195583596214511,0,0,"11000000","Berlin","DE300","urban","sehr zentral",3947.59501620518,3223.40513045161,0,0,0
"118","DEBB049",25.88797601,2015,"EPSG:4979",12.548376,52.409309,33,"traffic","urban",3.5,0.0157728706624606,0.580441640378549,0.195583596214511,0,0,0,0,0.20820189274448,0,0,"12051000","Brandenburg an der Havel","DE401","suburban","peripher",311.58417134648,1444.69166620711,0,0,149.655669523534
"119","DEBB044",35.30914762,2015,"EPSG:4979",14.327998,51.756476,70,"traffic","urban",2.8,0.21474358974359,0.576923076923077,0.0352564102564103,0.157051282051282,0,0,0,0.016025641025641,0,0,"12052000","Cottbus","DE402","urban","peripher",603.6148955495,0,1914.029122449,0,1154.40336522951
"120","DEBB087",24.95955443,2015,"EPSG:4979",14.325549,51.75413,75,"traffic","urban",3.5,0.140127388535032,0.617834394904459,0.00955414012738853,0.229299363057325,0,0,0,0.00318471337579618,0,0,"12052000","Cottbus","DE402","urban","peripher",603.6148955495,411.7828406136,1378.16065725719,0,1171.15986269785
"121","DEBB045",37.08061557,2015,"EPSG:4979",14.538595,52.337336,56,"traffic","urban",3.5,0,0.806962025316456,0.126582278481013,0,0,0,0,0.0664556962025316,0,0,"12053000","Frankfurt (Oder)","DE403","suburban","peripher",392.911734866419,2129.66012825816,0,0,0
"122","DEBB073",41.75364259,2015,"EPSG:4979",13.094618,52.388869,32,"traffic","urban",3.5,0,0.576923076923077,0.163461538461538,0,0,0,0,0.259615384615385,0,0,"12054000","Potsdam","DE404","urban","sehr zentral",891.075697211155,1764.60305150674,440.178557186521,0,726.172285405025
"123","DEBB054",44.60748886,2015,"EPSG:4979",13.037474,52.393932,31,"traffic","urban",3.5,0,0.610223642172524,0.0287539936102236,0,0,0,0,0.220447284345048,0,0,"12054000","Potsdam","DE404","urban","sehr zentral",891.075697211155,2714.07516476092,0,0,0
"124","DEBB068",28.23040123,2015,"EPSG:4979",13.582269,52.677651,71,"traffic","urban",3.5,0,0.784126984126984,0.0952380952380952,0,0,0,0,0.0793650793650794,0.0222222222222222,0.019047619047619,"12060020","Bernau bei Berlin","DE405","urban","sehr zentral",356.845238095238,0,3875.94485228259,0,0
"125","DEBB060",27.39635321,2015,"EPSG:4979",13.822211,52.832467,20,"traffic","urban",3.5,0,0.685714285714286,0.0571428571428571,0,0,0,0,0.101587301587302,0,0.155555555555556,"12060052","Eberswalde","DE405","urban","peripher",419.679658302189,2692.68953233129,764.523676784754,0,0
"126","DEBB099",34.81984927,2015,"EPSG:4979",13.84825,52.481882,53,"traffic","suburban",3.5,0,0.360759493670886,0.10126582278481,0,0,0,0,0,0.167721518987342,0.370253164556962,"12064428","Rüdersdorf bei Berlin","DE409","urban","zentral",217.545105838898,3629.12528285918,1182.3363955776,0,0
"127","DEBB032",11.8317074,2015,"EPSG:4979",14.638166,52.146264,40,"industrial","suburban",3.5,0,0.446945337620579,0.446945337620579,0,0,0,0.00321543408360129,0.0964630225080386,0,0,"12067120","Eisenhüttenstadt","DE40C","urban","sehr peripher",479.218528438632,2255.6598287563,0,0,963.73052886463
"128","DEBB029",10.69360552,2015,"EPSG:4979",14.285139,53.064262,5,"industrial","suburban",3.5,0,0.818471337579618,0.0636942675159236,0,0,0,0,0.0222929936305732,0.0955414012738854,0,"12073532","Schwedt/Oder","DE40I","suburban","peripher",147.210196040278,2096.8349797509,0,0,0
"129","DEMV020",38.17941036,2015,"EPSG:4979",12.141994,54.092278,1,"traffic","urban",3.5,0.136075949367089,0.278481012658228,0.158227848101266,0,0,0,0,0,0.00632911392405063,0,"13003000","Rostock","DE803","urban","zentral",1136.54970760234,0,0,0,0
"130","DEMV022",30.60055318,2015,"EPSG:4979",12.099553,54.09262,9,"traffic","urban",3.5,0,0.662379421221865,0.228295819935691,0,0,0,0,0.0289389067524116,0,0,"13003000","Rostock","DE803","urban","zentral",1136.54970760234,0,0,0,0
"131","DEMV031",18.67147083,2015,"EPSG:4979",12.09792,54.17729,2,"industrial","urban",3,0.0791139240506329,0.240506329113924,0.104430379746835,0,0.0221518987341772,0,0,0,0,0,"13003000","Rostock","DE803","urban","zentral",1136.54970760234,661.643206400505,0,0,0
"132","DEMV023",21.82788583,2015,"EPSG:4979",11.398332,53.631805,58,"traffic","urban",3.5,0,0.683544303797468,0.104430379746835,0,0,0,0,0.208860759493671,0,0,"13004000","Schwerin","DE804","urban","peripher",741.648789457554,41.4461498813274,0,0,0
"133","DEMV003",21.06958976,2015,"EPSG:4979",13.26644,53.559784,15,"traffic","urban",3.5,0,0.710191082802548,0.184713375796178,0,0,0,0,0.105095541401274,0,0,"13071107","Neubrandenburg","DE80J","urban","peripher",742.406910236956,3999.63810748857,0,0,0
"134","DEMV025",18.32474657,2015,"EPSG:4979",13.08101,54.31923,8,"traffic","urban",3.5,0.135048231511254,0.530546623794212,0,0,0,0,0,0.0128617363344051,0,0.0418006430868167,"13073088","Stralsund","DE80L","urban","peripher",1073.44183465878,0,2230.19236974795,0,0
"135","DEMV027",14.38723226,2015,"EPSG:4979",13.779314,54.053175,6,"traffic","urban",3.1,0,0.455128205128205,0.032051282051282,0,0.0993589743589744,0,0,0,0.0737179487179487,0,"13075144","Wolgast","DE80N","suburban","sehr peripher",87.3790701531317,2014.2779944265,827.255979188994,0,0
"136","DESN075",22.74990437,2015,"EPSG:4979",12.138054,50.486138,343,"traffic","urban",3.7,0,0.54746835443038,0.313291139240506,0,0,0,0,0.132911392405063,0,0.00632911392405063,"14523320","Plauen","DED44","urban","zentral",638.474343909126,4199.45145198975,0,0,0
"137","DESN091",25.59806626,2015,"EPSG:4979",12.486621,50.720405,267,"traffic","urban",4,0,0.642405063291139,0.170886075949367,0.0379746835443038,0,0,0,0.14873417721519,0,0,"14524330","Zwickau","DED45","urban","zentral",888.571428571429,4780.57365502192,0,0,0
"138","DESN061",31.73665434,2015,"EPSG:4979",13.741397,51.06493,112,"traffic","urban",4,0,0.517684887459807,0.231511254019293,0.0964630225080386,0,0,0,0.0578778135048231,0.00964630225080386,0,"14612000","Dresden","DED21","urban","sehr zentral",1656.43751332582,5234.84438510816,0,0,0
"139","DESN084",49.41607839,2015,"EPSG:4979",13.731608,51.026294,150,"traffic","urban",3.6,0,0.564102564102564,0.314102564102564,0,0,0,0,0.121794871794872,0,0,"14612000","Dresden","DED21","urban","sehr zentral",1656.43751332582,1997.44159830156,1062.65768270576,0,0
"140","DESN020",22.64817739,2015,"EPSG:4979",14.973958,51.155801,210,"traffic","urban",4,0.0630914826498423,0.422712933753943,0.34384858044164,0.0757097791798107,0,0,0,0.0946372239747634,0,0,"14626110","Görlitz","DED2D","urban","zentral",821.757882212969,2201.9396649999,0,0,0
"141","DESN025",42.80036003,2015,"EPSG:4979",12.377163,51.344164,110,"traffic","urban",4,0.246835443037975,0.417721518987342,0.0949367088607595,0.164556962025316,0,0,0,0.0759493670886076,0,0,"14713000","Leipzig","DED51","urban","sehr zentral",1884.63633612428,2285.65210008425,0,0,0
"142","DESN077",40.24325103,2015,"EPSG:4979",12.334686,51.335872,113,"traffic","urban",1.8,0,0.718354430379747,0.0379746835443038,0,0,0,0,0.224683544303797,0,0,"14713000","Leipzig","DED51","urban","sehr zentral",1884.63633612428,2232.85054351168,0,0,0
"143","DESN006",21.61574394,2015,"EPSG:4979",12.493056,51.125,145,"traffic","urban",4,0,0.749206349206349,0.0222222222222222,0,0,0,0,0.126984126984127,0.0571428571428571,0.0444444444444444,"14729050","Borna","DED52","urban","zentral",315.458627325208,3018.39117176374,0,0,0
"144","DEST091",20.61393212,2015,"EPSG:4979",12.244764,51.840576,61,"traffic","urban",1.5,0,0.717948717948718,0.016025641025641,0,0,0,0,0.253205128205128,0,0.0128205128205128,"15001000","Dessau-Roßlau","DEE01","suburban","peripher",338.804445534036,2242.67880160285,0,0,0
"145","DEST075",34.59431484,2015,"EPSG:4979",11.983406,51.475164,113,"traffic","urban",4.3,0.0317460317460317,0.463492063492064,0.244444444444444,0.257142857142857,0,0,0,0.00317460317460317,0,0,"15002000","Halle (Saale)","DEE02","urban","sehr zentral",1755.22885498445,3979.13909378531,0,0,0
"146","DEST102",48.59622402,2015,"EPSG:4979",11.981314,51.494756,118,"traffic","urban",2.2,0,0.610932475884244,0.189710610932476,0.0739549839228296,0,0,0,0.0578778135048231,0.067524115755627,0,"15002000","Halle (Saale)","DEE02","urban","sehr zentral",1755.22885498445,2412.49325240341,0,0,0
"147","DEST103",34.01210926,2015,"EPSG:4979",11.632669,52.12076,53,"traffic","urban",3.25,0,0.410094637223975,0.0189274447949527,0.10410094637224,0,0,0,0.381703470031546,0,0,"15003000","Magdeburg","DEE03","urban","zentral",1172.75124378109,0,0,0,0
"148","DEST015",14.64222733,2015,"EPSG:4979",12.302866,51.651166,75,"industrial","suburban",3.65,0,0.302547770700637,0.296178343949045,0,0,0,0,0,0.277070063694268,0.124203821656051,"15082015","Bitterfeld-Wolfen","DEE05","urban","zentral",462.681449308492,0,0,0,0
"149","DEST108",17.95532599,2015,"EPSG:4979",11.96096,51.197249,116,"traffic","urban",3.5,0,0.710610932475884,0,0.00321543408360129,0,0,0,0.218649517684887,0.067524115755627,0,"15084550","Weißenfels","DEE08","suburban","zentral",355.772787318362,2464.30780460033,898.056718416088,0,0
"150","DEST090",13.90287523,2015,"EPSG:4979",12.032141,51.321364,96,"industrial","suburban",3.8,0,0.413461538461538,0.0480769230769231,0,0,0,0,0,0.503205128205128,0.0352564102564103,"15088205","Leuna","DEE0B","urban","zentral",157.701516360734,0,0,0,0
"151","DEST095",27.49361355,2015,"EPSG:4979",11.449438,51.759554,125,"traffic","urban",1.7,0,0.821086261980831,0.00958466453674121,0,0,0,0,0.115015974440895,0.0479233226837061,0.00638977635782748,"15089015","Aschersleben","DEE0C","suburban","peripher",177.89797094028,1933.26058130406,0,0,382.459791480015
"152","DEST092",32.46390882,2015,"EPSG:4979",12.59827,51.867471,73,"traffic","urban",3.3,0,0.487179487179487,0.128205128205128,0,0,0,0,0.00320512820512821,0.336538461538462,0,"15091375","Wittenberg","DEE0E","suburban","peripher",193.371889822751,1988.69389917316,0,0,0
"153","DETH043",37.17352103,2015,"EPSG:4979",11.019353,50.984874,195,"traffic","urban",3.5,0.0416666666666667,0.676282051282051,0.169871794871795,0,0,0,0,0.032051282051282,0.0801282051282051,0,"16051000","Erfurt","DEG01","urban","zentral",778.56084185564,0,0,0,0
"154","DETH072",28.9321209,2015,"EPSG:4979",10.693092,50.61153,430,"traffic","urban",3.5,0,0.646496815286624,0.0828025477707006,0,0,0,0,0.111464968152866,0,0.159235668789809,"16054000","Suhl","DEG04","suburban","peripher",356.998641040575,0,2654.45075693777,0,587.337252817681
"155","DETH083",26.44893284,2015,"EPSG:4979",11.32607,50.977462,220,"traffic","urban",3.5,0,0.806349206349206,0.00317460317460317,0,0,0,0,0.184126984126984,0,0.00634920634920635,"16055000","Weimar","DEG05","urban","zentral",759.126420454545,3016.19944822142,0,0,0
"156","DETH091",29.54693332,2015,"EPSG:4979",10.448476,51.205466,220,"traffic","urban",3.5,0,0.939490445859873,0,0,0,0,0,0.00636942675159236,0.054140127388535,0,"16064046","Mühlhausen/Thüringen","DEG09","urban","peripher",398.339866267005,2128.56570714479,964.284017244984,0,0
"157","DETH094",34.73834791,2015,"EPSG:4979",10.465835,51.208535,205,"traffic","urban",3.5,0,0.826366559485531,0.157556270096463,0,0,0,0,0,0,0.0160771704180064,"16064046","Mühlhausen/Thüringen","DEG09","urban","peripher",398.339866267005,4184.81315388677,542.429866946985,0,0
